codigo,precio,administracion,latitud,longitud,area,banos,habitaciones,porteria,antiguedad,estado,piso,parqueaderos,estrato,descripcion,pagina,fecha
10337594,470000000,400000,4.6976564,-74.04033989999999,62.0,2,1,1,4.5,,2,1.0,6.0,"Excelente ubicación a dos cuadras de Unicentro, apartamento de 62 M2, piso 2 interior, iluminado, 1 alcoba amplia con walk-in closet, y baño privado, baño social, cocina abierta, zona lavandería independiente con ventilación natural, área social con chimenea, 1 garaje cubierto y deposito. Edificio construido 9 años, cuenta con terraza bbq, parqueaderos de visitantes, vigilancia 24/7. PRECIO NEGOCIABLE.",finca_raiz,2024-06-14 19:08:02.266
10635768,350000000,490000,4.7335989594996,-74.053026454093,67.0,2,2,1,12.0,,4,1.0,4.0,"Venta apartamento de 2 habitaciones y estudio en Victoria norte, todos sus espacios muy iluminados, zona social de buen tamaño con vista lateral, habitaciones todas con clóset, habitación principal grande con baño privado. Edificio con ascensor, vigilancia 24/7 y salón comunal. Este apartamento está muy bien ubicado, a pocos pasos de la estación de transmilenio Mazurén y Calle 146, supermercados y todo lo que puedas necesitar. ¡Agenda tu cita hoy mismo!",finca_raiz,2024-06-14 19:08:02.518
10789035,278000000,185000,4.61916515,-74.135183594833,72.0,2,3,1,12.0,,3,0.0,3.0,"VENDO LINDA CASA FAMILIAR EN PLAZA DE LAS AMERICAS ÁREA ARPOX: 112.mts. De tres (3) Pisos. Consta de: Sala comedor, cocina integral, tres (3) habitaciones con closet, dos (2) baños, totalmente enchapados con hermosos acabados. El conjunto cuenta con parque infantil, salón social.   Excelente ubicación cerca de la av. Boyacá, las Américas y la av. 1era de mayo, av 68. Rodeado de amplias zonas verdes, parques infantiles, diversos colegios privados y públicos, centro comercial Plaza de las Américas. 

!!!SE RECIBE CREDITO DE BANCO, IDU, VIVIENDA MILITAR Y EFECTIVO....

¡PRECIO NEGOCIABLE!!!",finca_raiz,2024-06-14 19:08:02.942
10217923,365000000,280000,4.724827800000001,-74.0621638,59.0,1,1,1,23.0,,5,1.0,5.0,"Apartamento en venta en Colina Campestre en un piso 5. El inmueble cuenta con 59.9 m2 distribuidos de la siguiente manera: Sala comedor con salida al balcón, cocina abierta, zona de lavandería, 1 habitación, 1 baño y 1 parqueadero.",finca_raiz,2024-06-14 19:08:03.340
10795377,630000000,542000,4.7215478,-74.0361164,85.0,3,3,1,4.5,,3,2.0,4.0,"VENTA PARA INVERSION Excelente apartamento, interior, Club House. Consta de  sala comedor con chimenea, balcón, baño social, cocina integral abierta, zona de lavandería, estudio, tres habitacines,  baño de las habitaciones, alcoba Principal con walking Closet,  y baño Privado, Piso Laminado, Garaje para dos vehículos y Depósito.  RENTA $3.500.000 INCLUIDA LA ADMON. 

El Edificio  Inteligente; Cuenta Con Recepcion, Vigilancia las 24 Horas; Citófono, bicicletero, sendero peatonal, piscina, sauna, Gimnasio, garaje visitantes, juegos de Niños, Salón Comunal, Cinema, Cancha de Squash, Terraza, Zona de BBQ y Teppanyaki, C.C.T.V, Chimenea al Aire, Tanque de Agua, Chut de basuras, EQ. Presión Constante, Bomba Eyectora, Planta Eléctrica, Calderas y  2 Ascensores Por Torre.",finca_raiz,2024-06-14 19:08:03.542
8006101,700000000,1066000,4.6776474,-74.04255119999999,91.0,3,2,1,23.0,Excelente,2,2.0,6.0,"Te presentamos este hermoso e iluminado apartamento para la venta ubicado en Chicó Reservado, unos de los barrios más exclusivos de Bogotá. Al ingresar al apartamento nos encontramos con una amplia sala-comedor con chimenea y un espacio que puede usarse como estudio. A la izquierda vemos una cocina integral con área de lavandería. siguiendo hacia las habitaciones tenemos de un closet de linos, a la izquierda la habitación principal con walk-in closet y baño en suite, a la derecha encontramos una segunda habitación con baño en suite y closet, ésta habitación tiene una terraza con techo corredizo, que puede usarse como estudio o simplemente sentarse a deleitar el ambiente.",finca_raiz,2024-06-14 19:08:04.180
10246699,390000000,0,4.704912999999999,-74.0997959,160.0,2,3,0,30.0,,1,2.0,3.0,"Bajo de precio!!! acogedora casa, muy amplia, en muy buen estado, consta de 2 pisos que están distribuidos en primer piso, sala comedor, estudio independiente, cocina amplia, baño  auxiliar, escaleras que llevan al piso dos: hall habitaciones, 3 habitaciones todas con closet, 1 baño amplio, zona de lavandería con lavadero, instalaciones para lavadora.
Cuenta con un apartamento completamente independiente de 60 Mt2, de dos pisos distribuidos así: en primer piso sala comedor, cocina cerrada, instalaciones a gas, escaleras acceso al segundo piso, 2 habitaciones, 1 baño, zona de lavandería amplia iluminada.
Los servicios de gas y luz son independientes, el agua es compartida.
Excelente ubicación, transporte publico, vías de acceso Calle 80, Av. Ciudad de Cali, sector residencial, comercial, muy recursivo, al respaldo de la casa hay un gran parque, senderos para caminata, zonas para niños, zonas verdes.",finca_raiz,2024-06-14 19:08:04.493
10955827,996000000,840000,4.690670010024,-74.059219972258,120.0,3,3,1,1.0,,5,2.0,5.0,"Para Estrenar. Apartamento a un Nuevo y Excelente Precio. En Conjunto cerrado de moderno y atractivo diseño arquitectónico con Club House. Acabados de lujo, pisos en laminado de madera y mucha luz. Apartamento esquinero de 120 m2 construidos. Buenos espacios. Ascensor de uso privado. La sensación de amplitud se siente por todos lados. Acá podrás departir gratamente con familiares y amigos en su área social. En donde podrás disponer de sala-comedor, cocina tipo americano y de un balcón en donde deleitar la vista o hacer un asado. Baño social. Área de ropas independiente y no expuesta .En su área privada, cuentas con 3 habitaciones. La principal de buen tamaño, amplios closets y su baño privado. Igualmente, están las habitaciones auxiliares que serán un espacio de comodidad para los tuyos y que comparten un baño completo. Dos parqueaderos en línea cubiertos y depósito. Conjunto cuenta: Salón múltiple, Sala reuniones, Sala juegos y niños, Gimnasio, Piscina, Jacuzzi, Teatrino. Agenda YA",finca_raiz,2024-06-14 19:08:04.690
10980202,950000000,650000,4.6930751,-74.04286429999999,135.0,2,2,1,4.5,,5,2.0,6.0,"Se vende apartamento en Rincón del chico

Duplex 5 y 6 piso con vista a 3 puntos cardinales 
100 + 35 mts de terraza Acceso por el hall de habitaciones y las habitaciones. 

2 habitaciones cada una con baño y walk in closet 
+ baño social 
Cocina abierta 
Zona de lavandería independiente

2 parqueaderos 
1 depósito 

Zonas comunes: terraza comunal con zona bbq y parqueaderos de visitantes. 

Valor de venta: *950 millones* 
Valor de administración: 650,000 aprox precio 2024  

Años de construido: 8",finca_raiz,2024-06-14 19:08:05.278
10167594,360000000,360000,4.723625300000001,-74.1349836,65.0,2,2,1,4.5,,10,1.0,4.0,"GRAN OPORTUNIDAD DE INVERSION 
Te presentamos este Fabuloso y acogedor apartamento en venta  de 65 M2, ubicado  en el Conjunto Cipres de la Florida, con excelente iluminación, excelentes acabados, esta en el piso 10,consta de 2 habitaciones , 2 baños, un estudio abierto, cocina tipo americano abierta integral, zona de lavandería, parqueadero cubierto. Cuenta con buena ubicación cerca de la calle 80 y otras vias principales para fácil acceso y buen transporte publico. El conjunto ofrece seguridad, tiene zonas infantiles,salón social,gimnasio. 
Contáctanos inmediatamente para brindarte más información y agendar una visita .",finca_raiz,2024-06-14 19:08:05.478
10420601,1100000000,0,4.7189272,-74.04591669999999,234.0,3,5,1,23.0,,0,2.0,5.0,"EXCELENTE UBICACIÓN, LINDA CASA TOTALMENTE REMODELADA, CINCO ALCOBAS, ESTUDIO, SALA COMEDOR , COCINA INTEGRAL, ESTUPENDA TERRAZA INTERIOR CON FUENTE, ZONA DE LAVANDERÍA, DOS PARQUEADEROS. CONTACTAR CITA CON PATRICIA AL CELULAR 320 CUATRO SIETE SEIS CUATRO CUATRO 74",finca_raiz,2024-06-14 19:08:05.673
10971129,213000000,120000,4.640895599999999,-74.1701999,68.0,2,4,0,23.0,,0,0.0,2.0,"oprtunidad de inversicion  Casa en venta de 67m², con vista interior, (Casa 288), Cuenta con parqueadero comunitario. Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con vigilancia privada las 24 horas. Cerca del centro comercial Tintal Plaza; cerca a almacenes de cadena como Surtimax, Éxito y Ara; cerca a colegio Gimnasio Moderno San Francisco; cerca a estación de Trasmilenio Biblioteca El Tintal y Transversal 86, rutas alimentadoras y paraderos del SITP; Vías de acceso por Carrera 96D y Calle 6A.",finca_raiz,2024-06-14 19:08:06.126
10882408,831193000,556985,4.6915369,-74.051807,85.0,3,2,1,1.0,,5,2.0,6.0,"🏢 Tu oasis urbano en el corazón de Chicó Navarra 🏢

Encuentra la perfecta combinación de confort y ubicación en este apartamento de 85.69 m². Dos amplias habitaciones, cada una con su baño privado, un estudio para tu home office y una cocina integral tipo americano que inspira. Disfruta de la tranquilidad desde tu balcón en una calle cerrada con poco tránsito y aprovecha la cercanía a la oferta comercial de la carrera 19. 🚗🛒 Con doble parqueadero en línea y depósito, tienes todo lo que necesitas.

🔑 ¡Llama ahora y asegura tu visita para conocer este increíble hogar!",finca_raiz,2024-06-14 19:08:06.363
8297136,385000000,250000,4.725648315093065,-74.03280394035393,59.0,2,1,0,4.5,,0,1.0,4.0,"Espectacular apartamento en piso alto con vista a los cerros de Bogota, gracias a la altura del apartamento no se oye ruido y es supremamente iluminado.

Cuenta con baño social ademas del baño en la habitación.

un parqueadero balcon y calentador y estufa a gas.",finca_raiz,2024-06-14 19:08:06.769
10390455,550000000,0,4.607,-74.125,140.0,3,4,0,23.0,Bueno,2,1.0,3.0,"¡Atos Inmobiliaria tiene una joya para ti en venta! Presentamos una hermosa casa en el Barrio Ciudad Montes, ideal para aquellos que buscan un hogar con múltiples opciones. Esta propiedad consta de 3 alcobas, 2 baños, salas y comedores independientes, una cocina integral bien equipada y un amplio patio de ropas. Además, cuenta con un garaje que puede funcionar como local comercial.

Lo destacado de esta oferta es un apartaestudio adicional con alcoba, baño y cocineta, brindando versatilidad y opciones para adaptar el espacio según tus necesidades. La ubicación en un sector comercial añade un valor adicional, ofreciendo la posibilidad de emprender negocios desde la comodidad de tu hogar.

No pierdas la oportunidad de adquirir esta casa única en Ciudad Montes. ¡Contáctanos en Atos Inmobiliaria para obtener más detalles sobre esta propiedad en venta!",finca_raiz,2024-06-14 19:08:06.964
10728715,430000000,500000,4.7521469,-74.0573169,84.0,3,3,1,23.0,,0,1.0,3.0,"Estupendo y Cómodo apartamento en Britalia Norte, con sistema de construcción tradicional. De 77 mts2 de área construida remodelado con bastante iluminación natural, en el 2 piso cuenta con 3 habitaciones con closet respectivos, 2 de ellas con mueble a porticado en madera la principal con baño privado y baño auxiliar con iluminación claraboya. En el hall de las habitaciones está la mueble biblioteca en madera. Vista interior al conjunto dejando ingresar el sol en la mañana en cada una de las terrazas de una 9 mts2 encontrando allí la zona de lavandería y la otra de 4 mts2 zona social con bbq, con domos movibles. En el 1er piso cuenta con una amplia Sala con chimenea convencional y Comedor en un mismo espacio, adicional 1 baño social y cocina integral cerrada con mobiliario de piso a techo. Cualquier información adicional contáctenos al número 3168309247 o al correo electrónico Liliana. gonzá",finca_raiz,2024-06-14 19:08:07.165
10835469,355000000,280000,4.7366847,-74.05277819999999,72.0,2,3,1,30.0,,2,1.0,4.0,"Mazuren este apartamento está convenientemente ubicado en el segundo piso, con unas escaleras muy cómodas y de fácil acceso, perfectas para la comodidad de los residentes. Construiccion tradicional, este apartamento ofrece una sólida estructura y una ubicación establecida.
Con un área total de 72 metros cuadrados, este apartamento cuenta con tres habitaciones espaciosas, dos baños completos, una sala de estar acogedora, un comedor para disfrutar de comidas en familia y una cocina equipada para satisfacer tus necesidades culinarias. Además, dispone de dos baños para mayor comodidad y privacidad, así como de un parqueadero, le entra el sol de la tarde.
El precio de $355millones es negociable, lo que ofrece flexibilidad para adaptarse a tus necesidades específicas. Ya sea que estés buscando un hogar a largo plazo o un espacio temporal, este apartamento ofrece una opción cómoda y accesible para tu estilo de vida. ¡No dudes en contactarnos para programar una visita!",finca_raiz,2024-06-14 19:08:07.375
10055364,1300000000,991000,4.731167061000065,-74.07329329599992,286.0,5,4,1,23.0,,3,3.0,5.0,"Hermosa casa de tres niveles ubicada en el Condominio Arboleda de Gratamira, un apacible conjunto de 57 casas, con excelentes zonas comunes, en muy buen estado de conservación.
Ingresamos a un amplio ambiente de sala comedor, el cual tiene salida a un hermoso jardín interior, que se complementa con su zona de BBQ. Tanto la sala como el comedor cuentan con excelente iluminación y sus pisos son en mármol. En el primer nivel tenemos el baño social, una amplia y moderna cocina con  muy buen mobiliario de almacenamiento, a continuación tenemos muy buena zona de lavandería con ventilación natural y su cuarto y baño de servicio, además de un buen depósito bajo la escalera. Una agradable escalera en madera nos conduce al segundo nivel en donde nos recibe un amplio estar de alcobas, que nos conecta con dos grandes habitaciones, cada una con su walking closet y baño privado. Del otro lado tenemos una amplísima alcoba principal con muy buen ventanal y balcón, así como también su walking closet y baño privado. La escalera nos lleva al tercer nivel en donde nos encontramos con un amplio espacio de gimnasio y estudio, con salida a un agradable balcón con vista panorámica; allí tenemos la cuarta alcoba también con su walking closet y baño privado. Los pisos de los dos niveles superiores, así como sus escaleras son en madera maciza. La casa cuenta con 3 garajes y 3 depósitos. Su estado general es excelente, remodelada con modernos acabados y muy buen gusto.",finca_raiz,2024-06-14 19:08:07.568
10310539,1750000000,1400000,4.700108,-74.050571,207.0,5,4,0,12.0,,6,3.0,5.0,"PADS te presenta en venta un amplio y luminoso apartamento en el sector de Santa Bárbara, con excelentes accesos, servicios y todo lo que necesitas a pocos pasos. Por su ubicación esta cercano al sector de oficinas que se desarrolla sobre la calle 100. 

Al ingresar al apartamento te encontrarás con su gran sala, que se integra perfectamente con un amplio balcón. A su costado encontraras el comedor, también muy luminoso, y el acceso a una gran cocina cerrada y muy amplia.

Cuenta con una característica muy difícil de conseguir, posee cuatro habitaciones lo que lo convierte en un apartamento ideal para familias numerosas.  

El edificio posee una espectacular terraza comunal con vista 360 que podrás disfrutarla con amigos, gimnasio y sala de juntas. 

Si quieres conocerlo, contáctanos y coordinamos una visita.",finca_raiz,2024-06-14 19:08:07.760
10607703,670000000,1113000,4.695,-74.042,125.0,3,3,0,23.0,Bueno,4,2.0,6.0,"APARTAMENTO EXTERIOR, EN EXCELENTE ZONA DE LA CIUDAD, CUENTA CON HALL DE ENTRADA, SALA CON CHIMENEA, COMEDOR INDEPENDIENTE, COCINA A GAS, ZONA DE ROPAS AMPLIA, CUARTO Y BAÑO DE SERVICIO, HALL DE ALCOBAS, TRES ALCOBAS, PRINCIPAL CON BAÑO PRIVADO Y VESTIER, BAÑO AUX DE ALCOBAS, UN GARAJE CON SERVIDUMBRE, UN DEPOSITO. 17 AÑOS DE CONSTRUCCION",finca_raiz,2024-06-14 19:08:07.970
10908080,300000000,217000,4.745092500000001,-74.05431570000002,72.0,2,3,1,23.0,,0,1.0,3.0,"Casa en venta san Cipriano, consta de tres niveles, área 72 m2, Primer nivel consta sala comedor, patio y cocina; Segundo nivel: alcoba, estudio y baño. Tercer nivel habitación principal y baño privado con tina, 1 parqueadero propio. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El conjunto cuenta con zona BBQ, zona infantil, salón comunal, parque infantil y vigilancia privada las 24 horas. Cerca de centro comercial Arizona; Colegio Anglo Colombiano; Universidad de San Buenaventura; cerca a estación de Transmilenio Mazurén; Vías de acceso por la Calle 163 y Carrera 54.",finca_raiz,2024-06-14 19:08:08.202
